dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1680555600,2023-04-03 21:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,13.48,,11.19,13.13,12.23,13.55,1014,,,86,2.75,300,,,,,,100,804,Clouds,overcast clouds,04n
1680559200,2023-04-03 22:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,12.94,,11.17,12.61,11.74,12.99,1014,,,89,2.22,318,,,,,,100,804,Clouds,overcast clouds,04n
1680562800,2023-04-03 23:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,12.41,,10.82,12.06,11.19,12.44,1014,,,90,1.75,323,,,,,,100,804,Clouds,overcast clouds,04n
1680566400,2023-04-04 00:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,12.43,,11.0,12.1,12.08,12.44,1015,,,91,1.74,354,,,,,,100,804,Clouds,overcast clouds,04n
1680570000,2023-04-04 01:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,12.38,,10.95,12.05,11.19,12.44,1014,,,91,1.71,24,,,,,,100,804,Clouds,overcast clouds,04n
1680573600,2023-04-04 02:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,11.86,,10.44,11.48,11.19,12.39,1014,,,91,1.73,38,,,,,,94,804,Clouds,overcast clouds,04n
1680577200,2023-04-04 03:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,12.38,,9.93,11.89,11.19,12.44,1013,,,85,1.67,42,,,,,,87,804,Clouds,overcast clouds,04n
1680580800,2023-04-04 04:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,13.37,,7.38,12.51,10.23,13.55,1013,,,67,1.92,42,,,,,,45,802,Clouds,scattered clouds,03n
1680584400,2023-04-04 05:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,12.85,,5.28,11.76,9.85,12.99,1013,,,60,2.15,51,,,,,,0,800,Clear,sky is clear,01n
1680588000,2023-04-04 06:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,10.19,,7.44,9.43,8.19,11.74,1014,,,83,2.26,57,,,,,,1,800,Clear,sky is clear,01n
1680591600,2023-04-04 07:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,10.15,,7.22,9.36,8.19,11.28,1014,,,82,2.71,59,,,,,,1,800,Clear,sky is clear,01d
1680595200,2023-04-04 08:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,15.09,,2.62,13.78,11.52,15.21,1015,,,43,2.81,68,,,,,,0,800,Clear,sky is clear,01d
1680598800,2023-04-04 09:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,15.72,,0.31,14.26,13.5,16.23,1015,,,35,2.55,80,,,,,,0,800,Clear,sky is clear,01d
1680602400,2023-04-04 10:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,17.46,,1.85,16.18,16.74,18.23,1016,,,35,3.4,86,,,,,,0,800,Clear,sky is clear,01d
1680606000,2023-04-04 11:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,18.04,,2.76,16.84,17.99,19.85,1016,,,36,4.12,85,,,,,,0,800,Clear,sky is clear,01d
1680609600,2023-04-04 12:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,19.68,,2.98,18.57,19.52,21.52,1015,,,33,4.09,80,,,,,,0,800,Clear,sky is clear,01d
1680613200,2023-04-04 13:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,20.16,,-0.91,18.86,18.5,22.63,1015,,,24,3.67,74,,,,,,0,800,Clear,sky is clear,01d
1680616800,2023-04-04 14:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,21.34,,-0.03,20.16,19.05,23.23,1015,,,24,2.98,66,,,,,,0,800,Clear,sky is clear,01d
1680620400,2023-04-04 15:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,21.87,,-0.69,20.69,19.61,23.23,1015,,,22,2.24,55,,,,,,0,800,Clear,sky is clear,01d
1680624000,2023-04-04 16:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,21.83,,-2.48,20.56,20.72,23.74,1014,,,19,1.51,27,,,,,,0,800,Clear,sky is clear,01d
1680627600,2023-04-04 17:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,22.47,,-2.66,21.24,22.3,23.23,1014,,,18,1.3,342,,,,,,0,800,Clear,sky is clear,01d
1680631200,2023-04-04 18:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,19.75,,7.16,18.93,19.23,21.74,1015,,,44,1.2,312,,,,,,0,800,Clear,sky is clear,01d
1680634800,2023-04-04 19:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,20.23,,7.26,19.43,16.23,22.37,1015,,,43,2.03,314,,,,,,0,800,Clear,sky is clear,01d
1680638400,2023-04-04 20:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,17.98,,7.99,17.19,14.23,20.02,1016,,,52,2.05,352,,,,,,0,800,Clear,sky is clear,01n
1680642000,2023-04-04 21:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,13.97,,6.58,13.02,11.76,17.39,1017,,,61,2.2,24,,,,,,0,800,Clear,sky is clear,01n
1680645600,2023-04-04 22:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,11.28,,5.6,10.24,10.05,14.3,1017,,,68,2.58,53,,,,,,0,800,Clear,sky is clear,01n
1680649200,2023-04-04 23:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,12.42,,7.31,11.57,10.23,15.17,1018,,,71,2.07,61,,,,,,0,800,Clear,sky is clear,01n
